URL,Price,Address,Bedrooms,Bathrooms,House_Size,Land_Size,Description
https://ikman.lk/en/ad/kottawa-architecture-designed-brand-new-two-storey-house-for-sale-for-sale-colombo,55000000,kottawa town,4,4,"3,200.0 sqft",8.0 perches,Kottawa Architecture Design Brand New house for sale4 Bedrooms4 Bathrooms3400 Square feetlarge rooftop areaCCTV cameraTV lobbybalconies2 vehicle can be parkedlarge living area and dining8 perchedMorde
https://ikman.lk/en/ad/jlgaeliim-rhit-prdeeshyk-alutm-pvul-nivs-kortott-for-sale-colombo-1,19500000,Kaduwela,3,2,"2,100.0 sqft",7.0 perches,🏡✨ Modern Newly–Built House for Sale – Korathota (Kongahawatta Road)⭕️ 100% Flood-Free Area ⭕️✨ Completed & Ready to Move In ✨Deepthi Tharaka🔹 Property Details📍 Colombo District📐 7 Perches🛏️ 03 Bedroo
https://ikman.lk/en/ad/4-units-modern-house-for-sale-income-property-in-wellawatta-for-sale-colombo,175000000,w.silva Mawatha Wellawatta,10+,9,"6,000.0 sqft",8.5 perches,"🏕 Located in a Prime Residential Pocket — Only 100m to W. Silva Mawatha Main Road, Wellawatta💯✔️monthly rental income around 💰Rs 650000+ total units✔️You can build two more separate housingDiscover mo"
https://ikman.lk/en/ad/lake-view-three-stories-luxurious-house-for-sale-for-sale-colombo,149000000,Borelasgamuwa,5,5,"5,300.0 sqft",14.0 perches,"Lake view Three stories Luxurious house For SaleDistance - Borelasgamuwa 1kmNugegoda  , kohuwala , dehiwala 10min driveNear the Borelasgamuwa walking path•Fully air conditioned•5 Bedrooms with attache"
https://ikman.lk/en/ad/865-thalawatugoda-architecturally-beautiful-two-storey-house-for-sale-for-sale-colombo,68000000,Thalawatugoda Kalalgoda,4,4,"3,200.0 sqft",6.5 perches,"Luxury Fully Furnished House for Sale – Depanama, Araliya Uyana📍 Location: Araliya Uyana, Depanama📏 Land Extent: 6.04 perches🏠 House Size: 2,600 sqft🛏 Bedrooms: 4🛁 Bathrooms: 4 (including maid’s bathr"
https://ikman.lk/en/ad/newly-build-luxury-3-story-house-for-sale-in-piliyandala-town-for-sale-colombo,65000000,Devananda Road,5,4,"3,450.0 sqft",11.0 perches,"Newly Build Luxury Three Story House For Sale DevanandaRoad, Piliyandala.IDEAL FOR RESIDENCE / RESIDENCE OFFICE OR ANY RESIDENTIAL WORKHIGHLY RESIDENTIAL AREA18 FEET WIDE ROAD FACING HOUSE350 Meter to"
https://ikman.lk/en/ad/two-story-house-for-sale-in-mattegoda-for-sale-colombo-35,51000000,Mattegoda,5,4,"3,700.0 sqft",10.0 perches,"Newly Build Luxury Two Story House For Sale In Mattegoda, Kottawa.IDEAL FOR RESIDENCE / RESIDENCE OFFICE OR ANY RESIDENTIAL WORK.HIGHLY RESIDENTIAL AREA20 FEET WIDE ROAD FACING HOUSE100 Meter to Polga"
https://ikman.lk/en/ad/luxurious-brand-new-house-sale-malabe-for-sale-colombo-25,49500000,Malabe,4,4,"3,000.0 sqft",7.0 perches,Brand New two Storied Luxury House Sale Malabe7 Perches & 3000 SQ Ft20 Ft Road1.2 to Malabe4 Bedrooms(4 Bathrooms(Hot Water )Modern PantrySpacious Living / DiningDouble garageOverhead Water TankPipe B
https://ikman.lk/en/ad/brand-new-luxury-single-story-house-for-sale-in-jayaliyagama-for-sale-colombo,27500000,Jayaliyagama,3,3,"1,450.0 sqft",10.0 perches,"Newly Built Single Story House For Sale Jayaliyagama,IDEAL FOR RESIDENCE / RESIDENCE OFFICE OR ANY RESIDENTIAL WORK...HIGHLY RESIDENTIAL AREA15 FEET WIDE ROAD FACING HOUSE500 Meter to Polgasowita Road"
https://ikman.lk/en/ad/luxury-3-storey-modern-home-for-sale-boralesgamuwa-for-sale-colombo-1,85000000,Boralasgamuwa,5,3,"5,000.0 sqft",20.5 perches,"(SE1623)🌊🌿 Luxury Waterfront Home with Panoramic River & Sanctuary Views – Boralesgamuwa Aberathne MW ✨🏡💰 PriceRs. 85,000,000 – 85 Million – 850 Lakhs (Negotiable)🏠 Property Type: Luxury House📍 Locati"
https://ikman.lk/en/ad/super-luxury-house-in-bolgoda-gardens-for-sale-facing-lake-for-sale-colombo-1,75000000,Piliyandala Suwarapola Area,4,4,"4,600.0 sqft",12.0 perches,4 beds4 baths12 perch4600 sqft3 floorsFully furnishedOther notes-3 kitchens4 pantries furnished with corian topsWalk in wardrobeGym with equipment and Bar area
https://ikman.lk/en/ad/th234-luxury-three-storey-house-for-sale-in-maharagama-for-sale-colombo-1,105000000,Maharagama,5,5,"4,000.0 sqft",25.0 perches,"￭ Peaceful surrounding, Exclusive Neighborhood🟩 Property Features⭕️ 05 bedrooms⭕️ 05 bathrooms⭕️ 02 Living areas⭕️ Dining area⭕️ TV Lobby⭕️ Rooftop⭕️ Kitchen with Two Pantries🟩 Amenities⭕️ Balconies⭕️"
https://ikman.lk/en/ad/quality-brand-new-luxury-two-storey-house-in-piliyandala-kesbewa-for-sale-colombo,41000000,Piliyandala Kesbewa,5,4,"3,000.0 sqft",9.1 perches,⭕ කොළඹට ඉක්මනින් ලගාවිය හැකි පිලියන්දල කැස්බෑව නගරයට ආසන්නව නිවසක් සොයන ඔබට නවීන පන්නයේ සුඛෝපභෝගී දෙමහල් නිවසක් විකිණීමට✅ මායිම් බිත්ති නැත✅ ප්‍රමිතිමත් අමුද්‍රව්‍යයන් යොදා වාස්තුවිද්‍යානුකූලව ඉදිකරන 
https://ikman.lk/en/ad/fully-furnished-modern-luxury-house-for-sale-in-kalalgoda-for-sale-colombo-123,87000000,Thalawathugoda,4,4,"4,516.0 sqft",9.8 perches,"(SE1394) 🏡 Fully Furnished Modern Luxury House for Sale in Kalalgoda, Thalawathugoda✨ A Rare Gem in a Prestigious Neighborhood – Just Move In and Start Living!Presenting a stunning 4-bedroom, 5-bathro"
https://ikman.lk/en/ad/elegant-4-bedroom-house-with-roof-top-lush-gardens-athurugiriya-for-sale-colombo-3,54000000,Athurugiriya,4,3,"4,000.0 sqft",11.6 perches,"(PR1522)🏡✨ Elegant 4-Bedroom House with Roof Top & Lush Gardens – Athurugiriya ✨🏡💰 Price: Rs. 54,000,000 – 54 Million – 540 Lakhs (Negotiable)📍 Location: Athurugiriya,📏 Size:• Land – 11.6 Perches• Hou"
https://ikman.lk/en/ad/residential-house-for-sale-boralasgamuwa-for-sale-colombo-34,49000000,Boralasgamuwa Gangarama rd,4,3,"3,000.0 sqft",12.86 perches,1.5km to 120rd2.5km to Boralasgamuwa town3km to Galle rd20ft Rd Facing Super House12.86.perch landTwo Story HouseModern Architecture Design HouseStandard Materials and fittings4.bedroom 3.bathroomSpac
https://ikman.lk/en/ad/nugegoda-elegant-house-for-sale-in-prime-location-for-sale-colombo-11,275000000,,5,5,"7,000.0 sqft",33.0 perches,Nugegoda Elegant House for Sale in Prime location33 Perches7000 Sqft5 Bedroom5 BathroomServant Room & Washroom available3 Stories House4 Covered ParkingBuild Year 2016- Less then 50 meters to the main
https://ikman.lk/en/ad/two-storied-well-maintained-house-in-malabe-for-sale-colombo,39500000,Malabe,4,3,"2,800.0 sqft",11.0 perches,Two Storied Good Condition House Sale Malabe11 Perches & 2800 SQ Ft20 Ft Road4 Bedrooms3 BathroomsServant RoomModern PantrySpacious Living / Dining AreaBalconies3 Parking SpacePipe Born Water / Electr
https://ikman.lk/en/ad/newly-house-for-sale-in-thalawathugoda-for-sale-colombo-235,56000000,,4,3,"3,000.0 sqft",6.0 perches,brand New House For Sale in ThalawathugodaDeepthi TharakaHighly Residential areapaceful 20feet road .fatafice location .300 meters to thalawathugoda junction .4 Bedrooms 3 BathroomsAC provisionshot wa
https://ikman.lk/en/ad/luxury-4-bedrooms-house-for-sale-in-piliyandala-Kesbewa-junction-for-sale-colombo-5,39000000,Kesbewa Junction,4,3,"2,418.0 sqft",6.0 perches,𝐋𝐮𝐱𝐮𝐫𝐲 𝟒 𝐁𝐞𝐝𝐫𝐨𝐨𝐦𝐬 𝐇𝐨𝐮𝐬𝐞 𝐟𝐨𝐫 𝐬𝐚𝐥𝐞 𝐢𝐧 𝐏𝐢𝐥𝐢𝐲𝐚𝐧𝐝𝐚𝐥𝐚 𝐊𝐞𝐬𝐛𝐚𝐰𝐚 𝐣𝐮𝐧𝐜𝐭𝐢𝐨𝐧පිළියන්දල කැස්බෑව හන්දියට ඇවිදින දුරින් නිදන කාමර 4කින් සහ නාන කාමර 3කින් සමන්විත සුඛෝපභෝගී දෙමහල් නිවස විකිණීමට.House is facing 20 ft a
https://ikman.lk/en/ad/3-storey-house-for-sale-rajagiriya-ds1231-for-sale-colombo,75000000,Rajagiriya,3,3,"3,000.0 sqft",12.0 perches,12.1 Perches⏺️COC approved⏺️Clear deeds⏺️Cleared bank loan in Pan Asia bank⏺️3 story house⏺️two roller doors⏺️30 feet road⏺️7 vehicles parking spaceGround floor 👉🔹3 bed rooms(Master bedroom A/C)🔹2 bat
https://ikman.lk/en/ad/af477-19-p-land-with-antic-type-good-house-for-sale-at-colombo-04-for-sale-colombo,304000000,Facing 20 Feet Carpet Rd Colombo 04,6,5,"3,000.0 sqft",19.0 perches,19 P Land With Antic Type Good House  For Sale At Facing 20 Feet Carpet Rd Colombo 0419 Perch Land with 02 unit Houses 🏘 (Antic Type Good House )🚨06 Rooms and 05 Wash rooms🚨Price 16  million per perch
https://ikman.lk/en/ad/nsb-brand-new-two-story-4-bedroom-house-for-sale-for-sale-colombo,34000000,Kottawa,4,3,"3,200.0 sqft",10.0 perches,BRAND  NEW    LUXURY  HOUSE  FOR  SALE  IN KOTTAWA  ATHURUGIRIYA  ROAD📌️600 M COLOMBO ATHURUGIRIYA ROAD________________________________________📌️4 Bedroom📌️03 Bathroom📌️Master  bedroom  with Attach  b
https://ikman.lk/en/ad/two-storied-units-house-sale-nedimala-dehiwala-for-sale-colombo,70000000,Nedimala Dehiwala,4,2,"4,000.0 sqft",22.0 perches,"22  Perches Land Sale in Dehiwala Nedimala Residential AreaThe land With Two Storied HouseDownstair2 Rooms with common bathroom dining hall , kitchenUpstair2 Rooms with common bathroomsBig hall .Separ"
"https://ikman.lk/en/ad/brand-new-3-story-luxury-house-for-sale-in-Mirihana, Nugegoda-nugegoda-for-sale-colombo-39",79000000,Nugegoda,5,4,"5,500.0 sqft",11.5 perches,"(SE1374)🏡 Brand New 3-Story Luxury House for Sale in Mirihana, Nugegoda, Nugegoda 🏡💰 Price: Rs 79,000,000 (Negotiable)📍 Location: Mirihana, Nugegoda, Nugegoda🛏️ Bedrooms: 5🛁 Bathrooms: 4📐 House Size: 5,500 sqft🌿 Land Siz"
https://ikman.lk/en/ad/two-storey-house-for-sale-in-battaramulla-ds1212-for-sale-colombo,100000000,Battaramulla,4,3,"3,000.0 sqft",11.6 perches,House for sale in a highly residential AreaJayanthipura most residential area of BattaramullaTwo- story housewith a spacious living rooms on each floor.4 Bedroom3 BathroomPantry and Kitchen3 vehicle p
https://ikman.lk/en/ad/105-p-with-single-house-sale-malabe-for-sale-colombo,26500000,Malabe,3,3,"1,590.0 sqft",10.5 perches,Single Storied Good Condition House Sale Malabe10.5 Perches & 1590 SQ Ft20 Ft Road3 BedroomServant Room3 Bathrooms( Hot Water )Living / Dining AreBrick walls2/3 Parking spacePipe Born Water & Electric
https://ikman.lk/en/ad/prdhaan-255-bs-maargytt-aasnnv-pihitti-alutm-demhl-nivsk-kottttaaven-for-sale-colombo,33000000,Kottawa Siddamulla,4,4,"2,600.0 sqft",10.0 perches,✅ ප්‍රමිතිමත් අමුද්‍රව්‍යයන් යොදා වාස්තුවිද්‍යානුකූලව ඉදිකරන ලද නවීන පන්නයේ අලංකාර දෙමහල් නිවසක් විකිණීමට 255 පිළියන්දල කොට්ටාව පාරේ සිද්දමුල්ලෙන්✅ ඉහල නේවාසික පරිසරය✅ 255 ගල්කිස්ස කොට්ටාව බස් පාර පෙන
https://ikman.lk/en/ad/two-storey-house-for-sale-in-nugegoda-abuldaniya-for-sale-colombo-1,75000000,Nugegoda  Abuldaniya,4,4,"2,880.0 sqft",19.5 perches,TWO STOREY HOUSE FOR SALE  IN NUGEGODA ABULDANIYA .*************************🔹🔹************************📍4 bedroom📍3 barthrooms .📍Hot water .📍tv lobby .📍balcony📍Complete pantry with kitchen📍Living Area📍
https://ikman.lk/en/ad/two-storey-house-for-sale-in-rukmalgama-kottawa-dh1088-for-sale-colombo-1,29500000,"Rukmalgama , Kottawa",3,2,"1,553.0 sqft",8.75 perches,"￭ Peaceful surrounding, Exclusive Neighborhood🟩 Property Features⭕️ 03 bedrooms⭕️ 02 bathrooms⭕️ Living area⭕️ Dining area⭕️ TV Lobby⭕️ Kitchen with Pantry🟩 Amenities⭕️ Balconies⭕️ Tiled Floors⭕️ Park"
https://ikman.lk/en/ad/luxury-living-2-storey-dream-home-thalawathugoda-for-sale-colombo,53000000,Thalawathugoda,4,3,"2,450.0 sqft",8.5 perches,"(SE1480)🏡 Stylish 2-Story Modern Home for Sale in Hokandara! ✨💰 Price – Rs. 53,000,000 – 53 Million – 530 Lakhs🏷️ Property Type – House📍 Location – Amaragoda Road, Hokandara (Thalawathugoda)📐 Size – 8"
https://ikman.lk/en/ad/02-story-luxury-house-with-1505-p-sale-at-malwatha-road-dehiwala-for-sale-colombo-1,110000000,Malwatha Road Dehiwala,6,4,"3,500.0 sqft",15.05 perches,02 Story House With 15.05 P Sale At Malwatha Road Dehiwala💚built on 15.05 perches.💚3500 Sq.Ft💚06 bedrooms with 03 attached bathrooms and one common bathroom.💚Large master bedroom with walk in wardobe 
https://ikman.lk/en/ad/th68-two-storey-house-for-sale-in-kaduwela-for-sale-colombo-1,19700000,Kaduwela,4,2,"2,000.0 sqft",13.5 perches,"￭ Peaceful surrounding, Exclusive Neighborhood🟩 Property Features⭕️ 04 bedrooms⭕️ 02 bathrooms⭕️ Living area⭕️ Dining area⭕️ TV Lobby⭕️ Kitchen with Pantry🟩 Amenities⭕️ Balconies⭕️ Tiled Floors⭕️ Park"
https://ikman.lk/en/ad/6-bedroom-house-for-sale-colombo-em188-for-sale-colombo,152000000,"Havelock Town, Colombo 6",6,6,"2,547.0 sqft",12.7 perches,"6 Bedroom House for Sale - Colombo 6 | LKR 152,000,000 (EM188)Code: WH - 15/2Property Details:Location: Havelock Town, Colombo 6Property Type: Two Storey HouseLand Extent: 12.70 Perches (Divided into "
https://ikman.lk/en/ad/nvmaadiliyee-llssn-tni-mhl-nivsk-vikinimtt-kottittaav-polgsoovitt-for-sale-colombo,23500000,Kottawa  Polgasowita jaliyagam,3,2,"1,280.0 sqft",6.3 perches,BRAND NEW SINGLE HOUSE FOR SALE IN KOTTAWA POLGASOWITA================================✴️PLEASE CALL Me DILRUWAN PROPERTY✅lks235✅pech 6.3🌠 3 bedroom🌠 2 bathroom🌠 Hot Water🌠Complete pantry🌠 full till🌠 f
https://ikman.lk/en/ad/house-with-land-for-sale-in-ethulkotte-kotte-for-sale-colombo-6,32500000,"Thanthri Road, Ethulkotte,  Kotte",4,2,"3,000.0 sqft",10.0 perches,"House with Land for Sale in Ethulkotte, Kotte. BR 1865Location: Thanthri Road, Ethulkotte,  Kotte.Property details:* Land size: 10 perches (Old Single-storey house - priced for land value)* 4 Bedrooms"
https://ikman.lk/en/ad/kottttaav-ngrytt-aasnnv-pihitti-alutm-demhl-nivsk-vikinniimtt-siddmull-for-sale-colombo,33000000,Kottawa Siddamulla,4,4,"2,800.0 sqft",8.5 perches,✅ ප්‍රමිතිමත් අමුද්‍රව්‍යයන් යොදා වාස්තුවිද්‍යානුකූලව ඉදිකරන ලද නවීන පන්නයේ අලංකාර දෙමහල් නිවසක් විකිණීමට 255 පිළියන්දල කොට්ටාව පාරේ සිද්දමුල්ලෙන්✅ ඉහල නේවාසික පරිසරය✅ 255 ගල්කිස්ස කොට්ටාව බස් පාර පෙන
https://ikman.lk/en/ad/two-story-5-bedrooms-house-for-sale-in-piliyandala-kahathuduwa-for-sale-colombo-10,26500000,Kahathuduwa,5,2,"3,040.0 sqft",10.35 perches,Almost New 5 Bedrooms House for sale in Piliyandala kahathuduwaපිළියන්දල කහතුඩුව අධිවේගී පිවිසුමට ආසන්නයෙන් මෑතකදී සෑදු නිදන කාමර 5කින් සහ නාන කාමර 2න් සමන්විත දෙමහල් නිවස විකිණීමටපර් 10.35ක ඉඩමෙහි මන
https://ikman.lk/en/ad/single-story-3-bedrooms-house-for-sale-in-piliyandala-Kesbewa-for-sale-colombo-14,22500000,Kesbewa - SOS road,3,2,"1,478.0 sqft",8.0 perches,𝐀𝐥𝐦𝐨𝐬𝐭 𝐍𝐞𝐰 𝟑 𝐁𝐞𝐝𝐫𝐨𝐨𝐦𝐬 𝐇𝐨𝐮𝐬𝐞 𝐟𝐨𝐫 𝐬𝐚𝐥𝐞 𝐢𝐧 𝐏𝐢𝐥𝐢𝐲𝐚𝐧𝐝𝐚𝐥𝐚 𝐊𝐞𝐬𝐛𝐚𝐰𝐚පිළියන්දල - කැස්බෑව හන්දියට ආසන්නයෙන් මෑතකදී සෑදු නිදන කාමර 3කින් සහ නාන කාමර 2කින් සමන්විත නිවස විකිණීමට.පොළව සම්පුර්ණයෙන් ටයිල් කර ෆිනිෂින්
https://ikman.lk/en/ad/luxurious-4-bedroom-house-for-sale-in-thalawathugoda-for-sale-colombo-95,69500000,Thalawathugoda,4,4,"3,500.0 sqft",21.0 perches,(SE1064) Luxurious 4 Bedroom House for Sale in Thalawathugoda🛁 Bathrooms: 4🛏️ Bedrooms: 4📏 Land Area: 21 perches📐 Floor Area: 3500 sqftWelcome to your dream home in Thalawathugoda! Nestled within a pr
https://ikman.lk/en/ad/af450-02-story-house-sale-at-salawa-road-nugegoda-for-sale-colombo,59000000,Salawa Road / Nugegoda,4,3,"2,500.0 sqft",10.0 perches,02 Story House Sale At Salawa Road / Nugegoda💚 04 Bed rooms💚 03 bathrooms + Servent Bath Room💚 10 perches💚Sq ft 2500💚Rs 59 M( 590 Lakhs )NegotiableSoller Electricity 5 Kw AvailableResidence Area💚floor
https://ikman.lk/en/ad/brand-new-single-story-house-in-malabe-for-sale-colombo-18,27000000,Malabe,3,2,"1,235.0 sqft",6.0 perches,"(PR1474)🏡 For Sale: Brand New Single-Story House in Malabe – Rs. 28.5 Million ✨📍 Location: Arangala Junction, Malabe💰 Price: Rs. 27,000,000 – 27 Million – 270 Lakhs (Negotiable)🏠 Property Type: House📏"
https://ikman.lk/en/ad/4-bedroom-house-for-sale-in-dehiwala-id-sh301-d-for-sale-colombo,55000000,Araliya Uyana,4,3,"3,100.0 sqft",11.0 perches,"4 Bedroom House for Sale in Dehiwala.Property ID: SH301-D4 Bed | 3 Bath | 1 ParkingCall us for viewing appointments.- Property Type: House- Location: Araliya Uyana, Dehiwala (Close to Anderson Road & "
https://ikman.lk/en/ad/nugegoda-thalapathpitiya-road-renovated-luxury-house-for-sale-for-sale-colombo-3,29500000,Nugegoda Thalapathpitiya Road,4,2,"2,600.0 sqft",5.8 perches,Nugegoda Thalapathpitiya Road Renovated  Luxury Two Story House Available For Sale# Brand New# 4 Bed Rooms# 2 Bath Rooms# 5.8 Perches Land# Kitchen Dinning Area# All the Luxury Facilities Included# Tw
https://ikman.lk/en/ad/luxury-4-bedroom-house-for-sale-pelawatte-battaramulla-em012af-for-sale-colombo,380000000,"Pelawatte, Battaramulla",4,3,"5,000.0 sqft",60.0 perches,"Luxury 4 Bedroom House for Sale – Pelawatte, Battaramulla | LKR 380,000,000 | EM012AFProperty Details:Property Type: HouseLocation: Pelawatte, BattaramullaSize: 5000 sqftLand Size: 60 PerchesBedrooms:"
https://ikman.lk/en/ad/af460-02-bed-room-with-furniture-sale-at-nawala-road-for-sale-colombo,46000000,Nawala Road Nawala,2,2,"1,100.0 sqft",10.0 perches,02 Bed Room With Furniture Sale At Nawala Road NawalaNo of rooms: 2No of bathrooms: 2🌟Property Features🌟AC ROOMS🌟SWIMMING POOL🌟24 HOUR SECURITY🌟LUXURY SPECS🌟HOT WATER②🌟HOME SECURITY SYSTEM🌟ROOF TOP GA
https://ikman.lk/en/ad/house-for-sale-in-ratmalana-for-sale-colombo-841,55000000,"borupona road,ratmalana",3,2,"2,500.0 sqft",25.5 perches,Houses for sale25.5 perches3 bedrooms2 bathrooms2500 square feetsLiving room  (teak ceiling )Terrazzo floorCar park for 3 vehicles5 minutes to galle road .3 km to s.thomas college5 minutes to Cargills
https://ikman.lk/en/ad/af501-new-luxury-04-story-house-sale-at-battramulla-for-sale-colombo,320000000,100 Meters To Pelawatha Junction Pelawatha Battramulla,8,8,"9,000.0 sqft",30.0 perches,New luxury 04 story House Sale At 100 Meters To Pelawatha Junction Pelawatha Battramulla...💚30 perches..💚9000 Sq.Ft..💚Fully A/C.....💚Auto Lift ( 04/ 05 Persons )....💚Wooden & Tiled Flooring..💚Bedrooms
https://ikman.lk/en/ad/brand-new-two-storey-house-for-sale-in-pitakotte-kotte-for-sale-colombo-6,79000000,"4th Lane, Pitakotte, Kotte",6,4,"3,600.0 sqft",12.0 perches,"Brand New Two Storey House for Sale in Pitakotte, Kotte. BR 1910Location - 4th Lane, Pitakotte, KotteProperty details:* Land size: 12.0 Perches* Two-storey residence in a quiet and well-established ne"
https://ikman.lk/en/ad/brand-new-house-for-sale-in-battaramulla-for-sale-colombo-621,75000000,,5,5,"3,800.0 sqft",6.2 perches,"🏡 Luxury 3-Story House for Sale – Pelawatta, Akuregoda, Pelawatte Road, Battaramulla📌 Highly Residential Area📌 20ft Wide Peaceful Road📌 Prime Location – Easy Access and High Convenience✨ Property DetailsLand: 6."
https://ikman.lk/en/ad/house-for-sale-easy-access-to-lysium-school-for-sale-colombo,45000000,Nugegoda,4,4,"3,880.0 sqft",7.2 perches,B New House for saleEasy access to Lysium and many schoolsGood Neighborhood2 doctors side of the house300 m to bus45 million 450 lakhs
https://ikman.lk/en/ad/modern-brand-new-house-for-sale-athurugiriya-for-sale-colombo-33,24000000,Athurugiriya,3,2,"1,200.0 sqft",8.0 perches,"luxury Brand new house for sale athurugiriya .3 bed room,3 bath room.8 perch.2 x 2 fully tiled.master bed room with air condition .finishing roof.cctv.hot water.pantry cupboard  with teak.good residen"
https://ikman.lk/en/ad/charming-3-bedroom-home-with-annex-sale-in-kotte-for-sale-colombo,25000000,"Epitamulla Road, Sri Jayawardenepura Kotte",3,2,"1,300.0 sqft",7.1 perches,"🏡 Charming 3-Bedroom Home with Annex in Kotte📍 Location: Epitamulla Road, Sri Jayawardenepura KotteDiscover this beautiful and well-maintained 3-bedroom, 2-bathroom home situated in a peaceful and fam"
https://ikman.lk/en/ad/brand-new-condition-house-sale-athurugiriya-for-sale-colombo,22000000,"Galwarusawa Rd, Athurugiriya",3,2,"1,366.0 sqft",8.15 perches,"Single Storied  House For Sale Galwarusawa Road, Athurugiriya8.15 Perches & 1366 SQ FtCOC Approved20 Ft Road3 Bedrooms( Master Bed Attached)2 Bathrooms( Hot Water )Living / Dining AreaFinishing roofPa"
https://ikman.lk/en/ad/dual-family-house-with-privacy-and-parking-nugegoda-for-sale-colombo,75000000,Nugegoda,6,6,"4,493.0 sqft",10.2 perches,"(SE1322) Property for Sale Near Nugegoda Gansaba JunctionDetails:📍 Location: Near Nugegoda Gansaba Junction📏 Land Size: 10.2 Perches🏠 House Size: 4,493 sqft🏢 Stories: 2 (Ground Floor: 3 bedrooms, Firs"
https://ikman.lk/en/ad/11-perch-with-luxury-three-storey-valuable-house-in-piliyandala-town-for-sale-colombo,63000000,Piliyandala Town Limit,5,4,"3,500.0 sqft",11.0 perches,👉 Brand New Luxury Three-Storey Solid House In Piliyandala Town🟠 IDEAL FOR RESIDENCE / OFFICE OR ANY RESIDENTIAL WORK✅ 05 Spacious Bedrooms With A/C Provisions✅ 04 Bathrooms With Hot Water✅ 11 Perch &
https://ikman.lk/en/ad/modern-4-bedroom-house-for-sale-in-athurugiriya-for-sale-colombo-57,29500000,Athurugiriya,4,4,"2,000.0 sqft",6.0 perches,"(PR1370)🏡 Modern 4-Bedroom House for Sale in Athurugiriya 🏡💰 Price: Rs. 29,500,000 (Negotiable for cash buyers)📍 Location: Just 2.9 km from Athurugiriya Junction | Only 50m to the Main Bus Route✨ Prop"
https://ikman.lk/en/ad/architecture-designed-luxury-3-story-house-for-sale-in-piliyandala-for-sale-colombo-1,42000000,Gonamadiththa Road,4,4,"2,450.0 sqft",7.1 perches,Newly Build Luxury 3 Story House For Sale In Piliyandala420 Lakhs42 MillionIDEAL FOR RESIDENCE / RESIDENCE OFFICE OR ANY RESIDENTIAL WORKHIGHLY RESIDENTIAL AREA20 FEET WIDE ROAD FACING HOUSE* 4 Spacio
https://ikman.lk/en/ad/luxury-serenity-with-nature-views-house-thalawathugoda-for-sale-colombo,105000000,Thalawathugoda,4,4,"4,000.0 sqft",8.0 perches,"(SE847) 🌾 Scenic Luxury Home with Paddy Field Views – Thalawathugoda 🌿🏡💰 Price: Rs. 105,000,000 – 105 Million – 1,050 Lakhs (Negotiable with All Furniture)🏠 Property Type: House📍 Location: Thalawathug"
https://ikman.lk/en/ad/af79-single-storey-house-for-sale-in-maharagama-for-sale-colombo,46000000,Wategedra Road Maharagama,3,2,"2,000.0 sqft",13.0 perches,13 P With 03 Beds 02 Bath Single Story house for sale in Wategedra Road Maharagama💚Land extent is 13 purchase.03 Bed Room 02 Bath RoomLiving / Dining / PantryWet Kitchen/ Servent Bath Room / Store  Ro
https://ikman.lk/en/ad/s1309-modern-two-storey-house-for-sale-in-battaramulla-for-sale-colombo-6,65000000,Battaramulla Pipe road,5,4,"3,250.0 sqft",11.6 perches,"￭ Peaceful surrounding, Exclusive Neighborhood￭ 20Ft Wide Road🟩 Property Features⭕️ 05 bedrooms⭕️ 04 bathrooms⭕️ Living area⭕️ Dining area⭕️ TV Lobby⭕️ Servant Bathroom⭕️ Kitchen with Pantry🟩 Amenitie"
https://ikman.lk/en/ad/two-storey-house-for-sale-in-battaramulla-ds6543-for-sale-colombo-1,30000000,battaramulla,3,2,"3,000.0 sqft",9.7 perches,two story house for  Sale in Battaramulla 🏡  📍 Location: battaramulla koswatte  ✅ Land Size: 9.7 Perches ✅ House Size: 3000 Sqft ✅ Bedrooms: 3 ✅ Bathrooms: 2 ✅ Parking: Space for 2 Vehicles ✅ Road Fac
https://ikman.lk/en/ad/brand-new-two-story-house-for-sale-in-kadawatha-for-sale-gampaha,23000000,"Gnemulla Road, Kadawatha",3,2,"1,500.0 sqft",9.5 perches,1.5km to Kadawatha - Ganemulla Road.15mins Drive to Kadawatha Town & Highway Entrance.
https://ikman.lk/en/ad/strong-structure-brand-new-house-sale-for-sale-colombo-10,26000000,"Thunadahena Road, Malabe",3,2,"1,200.0 sqft",10.0 perches,"Brand New Single Storied House For Sale Thunandahena Road , Malabe10 Perches & 1200 SQ Ft200 M to Main3 Bedrooms2 BathroomsServant BathroomModern PantryLiving / DiningFinishing RoofParking SpacePipe B"
https://ikman.lk/en/ad/brand-new-modern-house-facing-20-feet-carpeted-rd-homagama-meegoda-for-sale-colombo,27500000,"Homagama Meegoda , Wataraka",4,2,"1,600.0 sqft",14.0 perches,"BrandNew House For Sale in Homagama Meegoda , Wataraka* 4 Bedrooms* 2 Bathrooms ( Hot water)* 1600 Sqft* 14 perchesPrice - 275 Laksපිරිසිදු ඔප්පු, අනුමත බිම් සැලසුම්, ගොඩනැගිලි, අනූකූලතා සහතික (COC) ස"
https://ikman.lk/en/ad/two-story-house-for-sale-in-boralesgamuwa-for-sale-colombo-214,32000000,"Gangarama Road, Weherahara,  Boralesgamuwa",6,2,"2,250.0 sqft",7.8 perches,"Two Story House for Sale in Boralesgamuwa. BR 1945Location: Gangarama Road, Weherahara,  Boralesgamuwa.Property details:* Land size: 7.8 perches* Two story House* 6 Bedrooms* 2 Bathrooms* Spacious Liv"
